KeywordID,Keyword
51539608443,"CNN, Deep learning"
51539608444,Edge devices
51539608445,Disease scouting
51539608446,Plant disease
51539608447,Edge-AI
51539608448,Academic integrity
51539608449,Generative AI
51539608450,Chatbots
51539608451,ChatGPT
51539608452,Plagiarism
51539608453,Assessment design
51539608454,Artificial intelligence
51539608455,Patient health monitoring
51539608456,SVM
51539608457,Internet of things (IoT)
51539608458,Blynk
51539608459,BPM
51539608460,Biomarkers
51539608461,ECM
51539608462,Liver fibrosis
51539608463,HCV
51539608464,Collagen-IV
51539608465,Collagen-III N-peptide
51539608466,Machine learning
51539608467,XGBoost
51539608468,Explainable AI
51539608469,Explainable artificial intelligence
51539608470,Vocal biomarkers
51539608471,Lung disease detection
51539608472,AI transparency
51539608473,Pulmonary diagnostics
51539608474,Machine learning interpretability
51539608475,Computational Pulmonology
51539608476,Clinical AI applications
51539608477,Voice analysis
51539608478,Biomedical signal processing
51539608479,Adaptive network
51539608480,AI-Coach
51539608481,Respiratory distress
51539608482,Organizational learning
51539608483,Hospital teams
51539608484,Aldehyde dehydrogenase
51539608485,LuxS/AI-2 quorum sensing
51539608486,Beany flavor
51539608487,Metabolites
51539608488,Molecular mechanisms
51539608489,Chest digital tomosynthesis
51539608490,Chest X-ray
51539608491,Deep learning
51539608492,Projection image
51539608493,AI-based computer-aided detection
51539608494,Chatbot
51539608495,AI
51539608496,Cancer patients
51539608497,ChatGPT
51539608498,Natural language processing models
51539608499,AI-Powered human-robot
51539608500,Customer service
51539608501,Henn na cafe
51539608502,Human-robot relationships
51539608503,Multi-robot systems
51539608504,Artificial intelligence
51539608505,Trust
51539608506,Deception
51539608507,Anthropomorphism
51539608508,Human-computer interaction
51539608509,Decision-making
51539608510,Appropriate reliance
51539608511,Artificial intelligence
51539608512,Majority voting
51539608513,Pathology
51539608514,Artificial intelligence
51539608515,Guidelines and technical standards
51539608516,International law
51539608517,Liability
51539608518,National law and regulation
51539608519,Responsible AI
51539608520,Space law
51539608521,Trusted autonomous satellite operations
51539608522,Explainable Edge AI
51539608523,Industrial Visual Quality Inspection
51539608524,Large Vision Language Model
51539608525,Artificial intelligence
51539608526,Musculoskeletal imaging
51539608527,X-rays
51539608528,Medical education
51539608529,Animal ethics
51539608530,Whale conservation
51539608531,Whale vocalisation
51539608532,Artificial intelligence
51539608533,AI ethics
51539608534,Medical diagnosis
51539608535,Melanoma
51539608536,Human-computer interaction
51539608537,Augmented intelligence
51539608538,Explainability
51539608539,Responsible AI
51539608540,AI in education
51539608541,Student agency
51539608542,Peer feedback
51539608543,Educational technology
51539608544,Coronary artery calcium
51539608545,Atrial fibrillation
51539608546,Left atrial volume
51539608547,Artificial intelligence
51539608548,CHARGE-AF
51539608549,NT-proBNP
51539608550,On-device processing
51539608551,Wildlife monitoring
51539608552,Smart camera trap
51539608553,Hardware-software co-design
51539608554,Efficient AI
51539608555,Continual learning
51539608556,Alzheimer's disease
51539608557,Hand-crafted features
51539608558,Non-explainable features
51539608559,Deep learning
51539608560,Language-agnostic
51539608561,Wearables
51539608562,Computer vision
51539608563,Inertial measurement units
51539608564,Eye tracking
51539608565,Innovation management
51539608566,AI
51539608567,Pharmaceutical industry
51539608568,Patents
51539608569,Pandemic
51539608570,O31
51539608571,O32
51539608572,O33
51539608573,I10
51539608574,mpMRImultiparametric MRI
51539608575,multiparametric MRI
51539608576,MRImagnetic resonance imaging
51539608577,magnetic resonance imaging
51539608578,csPCaclinically significant prostate cancer
51539608579,clinically significant prostate cancer
51539608580,PI-RADSProstate Imaging Reporting and Data System
51539608581,Prostate Imaging Reporting and Data System
51539608582,AIartificial intelligence
51539608583,artificial intelligence
51539608584,DWIdiffusion-weighted imaging
51539608585,diffusion-weighted imaging
51539608586,TRUStransrectal ultrasound
51539608587,transrectal ultrasound
51539608588,SORstandard of reference
51539608589,standard of reference
51539608590,DCEdynamic contrast-enhanced
51539608591,dynamic contrast-enhanced
51539608592,T2wT2-weighted
51539608593,T2-weighted
51539608594,T1wT1-weighted
51539608595,T1-weighted
51539608596,TSEturbo spin echo
51539608597,turbo spin echo
51539608598,VIBEvolume interpolated breath hold examination
51539608599,volume interpolated breath hold examination
51539608600,TRtime of repetition
51539608601,time of repetition
51539608602,TEecho time
51539608603,echo time
51539608604,ETLecho train lengths
51539608605,echo train lengths
51539608606,FOVfields of view
51539608607,fields of view
51539608608,ROCReceiver Operating Characteristic
51539608609,Receiver Operating Characteristic
51539608610,CIconfidence intervals
51539608611,confidence intervals
51539608612,PPVpositiv predictive value
51539608613,positiv predictive value
51539608614,NPVnegative predictive value
51539608615,negative predictive value
51539608616,LRlikelihood ratio
51539608617,likelihood ratio
51539608618,AUCarea under the curve
51539608619,area under the curve
51539608620,Prostate cancer
51539608621,Prostate MRI
51539608622,PI-RADS
51539608623,Artificial intelligence
51539608624,Diagnostic performance
51539608625,Clinical evaluation
51539608626,Artificial intelligence
51539608627,Data-driven approaches
51539608628,Remaining useful life
51539608629,Health factor extraction
51539608630,Data quality
51539608631,Artificial Intelligence (AI)
51539608632,Public Service Delivery
51539608633,Maturity Level
51539608634,Efficiency Impact
51539608635,CT
51539608636,Image segmentation
51539608637,Artificial intelligence
51539608638,Iterative training
51539608639,Human interaction time
51539608640,Cardiothoracic
51539608641,Artificial intelligence
51539608642,Data coding
51539608643,ChatGPT
51539608644,Large language models
51539608645,Learning analytics
51539608646,AI-driven assessment
51539608647,AIS
51539608648,Data fusion
51539608649,Feature vector
51539608650,Remote sensing image
51539608651,Industrial Internet of Things
51539608652,Security
51539608653,Games
51539608654,Stochastic processes
51539608655,Q-learning
51539608656,Computer crime
51539608657,Uncertainty
51539608658,Optimization
51539608659,MISO communication
51539608660,Minimax techniques
51539608661,Downlink
51539608662,Wireless communication
51539608663,Interference
51539608664,Array signal processing
51539608665,ai
51539608666,assessment
51539608667,computer science education
51539608668,curriculum design
51539608669,disruptive technology
51539608670,generative ai
51539608671,skills
51539608672,Computational modeling
51539608673,Training
51539608674,Servers
51539608675,Federated learning
51539608676,Data models
51539608677,Adaptation models
51539608678,Costs
51539608679,Receiving antennas
51539608680,Antennas
51539608681,Polarization
51539608682,Reflector antennas
51539608683,Delay lines
51539608684,Antenna theory
51539608685,Delay effects
51539608686,Broadband communication
51539608687,Phased arrays
51539608688,Phase control
51539608689,Trajectory
51539608690,Space vehicles
51539608691,Moon
51539608692,Earth
51539608693,Polynomials
51539608694,Heuristic algorithms
51539608695,Accuracy
51539608696,ai
51539608697,data-centric ai
51539608698,Task analysis
51539608699,Noise reduction
51539608700,Training
51539608701,Knowledge based systems
51539608702,Noise
51539608703,Big Data
51539608704,Adaptation models
51539608705,Light emitting diodes
51539608706,Visible light communication
51539608707,Surveys
51539608708,Accuracy
51539608709,Receivers
51539608710,Estimation
51539608711,Costs
51539608712,Mathematical models
51539608713,Image sensors
51539608714,Fingerprint recognition
51539608715,Terahertz radiation
51539608716,Feature extraction
51539608717,Laser excitation
51539608718,Laser beams
51539608719,Probes
51539608720,Sparse matrices
51539608721,Noise reduction
51539608722,Visualization
51539608723,Data mining
51539608724,Knowledge graphs
51539608725,Semantics
51539608726,Data visualization
51539608727,Bars
51539608728,Question answering (information retrieval)
51539608729,Image coding
51539608730,Optical character recognition
51539608731,Optical imaging
51539608732,Data models
51539608733,Blockchains
51539608734,Servers
51539608735,Analytical models
51539608736,Federated learning
51539608737,Smart contracts
51539608738,Industries
51539608739,Semantics
51539608740,Authentication
51539608741,Picture archiving and communication systems
51539608742,Prototypes
51539608743,Monitoring
51539608744,Access control
51539608745,Virtual machine monitors
51539608746,AI
51539608747,AI Deployment
51539608748,CDSS
51539608749,China
51539608750,Clinical Decision Making
51539608751,Collaborative AI
51539608752,Decision Making
51539608753,Developing Country
51539608754,Future of Work
51539608755,Healthcare
51539608756,Human AI Collaboration
51539608757,Human AI Interaction
51539608758,Implementation
51539608759,Rural Clinic
51539608760,Trust AI
51539608761,Workflow
51539608762,Semantic segmentation
51539608763,Feature extraction
51539608764,Transformers
51539608765,Semantics
51539608766,Image color analysis
51539608767,Accuracy
51539608768,Data mining
51539608769,Object detection
51539608770,Accuracy
51539608771,Faces
51539608772,Feature extraction
51539608773,Visualization
51539608774,Computer architecture
51539608775,Computational modeling
51539608776,Access control
51539608777,Encryption
51539608778,Receivers
51539608779,Soft sensors
51539608780,Monitoring
51539608781,Iron
51539608782,Digital signatures
51539608783,Big Data
51539608784,Service computing
51539608785,Scalability
51539608786,Electricity supply industry
51539608787,Electricity
51539608788,Heuristic algorithms
51539608789,Optimization
51539608790,Aerospace electronics
51539608791,Q-learning
51539608792,Companies
51539608793,Shape
51539608794,Three-dimensional displays
51539608795,Robustness
51539608796,Eigenvalues and eigenfunctions
51539608797,Surveys
51539608798,Kernel
51539608799,Computational modeling
51539608800,Multitasking
51539608801,Hyperspectral imaging
51539608802,Optimization
51539608803,Feature extraction
51539608804,Computer science
51539608805,Search problems
51539608806,Image segmentation
51539608807,Air pollution
51539608808,Correlation
51539608809,Time series analysis
51539608810,Atmospheric modeling
51539608811,Anomaly detection
51539608812,Deep learning
51539608813,Predictive models
51539608814,Game theory
51539608815,Reviews
51539608816,Games
51539608817,Optimization
51539608818,Analytical models
51539608819,Reinforcement learning
51539608820,Vehicle-to-everything
51539608821,Computational modeling
51539608822,Servers
51539608823,Training
51539608824,Topology
51539608825,Distance learning
51539608826,Computer aided instruction
